reference,ean,mpn,upc,product_id,parent_product_id,stock,total_sold,stock_cost_ex,stock_cost_inc,cost_price_import_tax,actual_cost_price_ex,actual_cost_price_inc,price_inc,price_ex,price_sale_inc,price_sale_ex,price_rrp_inc,price_rrp_ex,cost_price_inc,cost_price_ex,name,title,parent_title,parent_reference,attribute_summary,model,product_url,num_sold_period,avg_sold_period,weeks_cover,bundled
0003177400,5060474522045,,,9658,2415,0,,,,,,,59.990,49.992,44.990,37.492,0.000,0.000,,,ASHWOOD,"Leather Vintage Small Flight Shoulder Bag Brandy : F-81","Leather Vintage Small Flight Shoulder Bag Brandy : F-81",00031774,"Size: One Size",F-81,mens-c4/man-bags-briefcases-c12/leather-vintage-small-flight-shoulder-bag-brandy-f-81-p2415,0,0,0,N
0003177200,5060474522052,,,9659,2416,0,,,,,,,59.990,49.992,44.990,37.492,0.000,0.000,,,ASHWOOD,"Leather Vintage Small Flight Shoulder Bag Tan : F-81","Leather Vintage Small Flight Shoulder Bag Tan : F-81",00031772,"Size: One Size",F-81,mens-c4/man-bags-briefcases-c12/leather-vintage-small-flight-shoulder-bag-tan-f-81-p2416,0,0,0,N
0003203300,5060821288778,,,9697,2454,0,,,,,,,225.000,187.500,225.000,187.500,0.000,0.000,,,ASHWOOD,"Airline friendly cabin size trolley in vegetable tanned leather black : 79014","Airline friendly cabin size trolley in vegetable tanned leather black : 79014",00032033,"Size: One Size",79014,luggage-c7/trolleys-c33/airline-friendly-cabin-size-trolley-in-vegetable-tanned-leather-black-79014-p2454,0,0,0,N
0003211000,,,,9704,2459,0,,,,,,,49.990,41.658,49.990,41.658,0.000,0.000,,,ASHWOOD,"Micro Petite Leather Shoulder Bag Antique Tan : Cecille","Micro Petite Leather Shoulder Bag Antique Tan : Cecille",00032110,"Size: One Size",CECILLE,handbags-c6/cross-body-bag-c87/micro-petite-leather-shoulder-bag-antique-tan-cecille-p2459,0,0,0,N
0003199502,,,,9782,2482,0,,,,,,,189.000,157.500,139.000,115.833,0.000,0.000,,,ASHWOOD,"Leather Biker Jacket Green : Zoey","Leather Biker Jacket Green : Zoey",00031995,"Size: 10",JAIN,ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-green-zoey-p2482,0,0,0,N
0003199504,,,,9784,2482,0,,,,,,,189.000,157.500,139.000,115.833,0.000,0.000,,,ASHWOOD,"Leather Biker Jacket Green : Zoey","Leather Biker Jacket Green : Zoey",00031995,"Size: 14",JAIN,ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-green-zoey-p2482,0,0,0,N
0003199505,,,,9785,2482,0,,,,,,,189.000,157.500,139.000,115.833,0.000,0.000,,,ASHWOOD,"Leather Biker Jacket Green : Zoey","Leather Biker Jacket Green : Zoey",00031995,"Size: 16",JAIN,ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-green-zoey-p2482,0,0,0,N
0003199507,,,,9787,2482,0,,,,,,,209.000,174.167,159.000,132.500,0.000,0.000,,,ASHWOOD,"Leather Biker Jacket Green : Zoey","Leather Biker Jacket Green : Zoey",00031995,"Size: 20",JAIN,ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-green-zoey-p2482,0,0,0,N
0003193505,5056798407472,,,9799,2484,0,,,,,,,225.000,187.500,179.000,149.167,0.000,0.000,,,ASHWOOD,"Leather Biker Jacket Cognac :  Scarlett","Leather Biker Jacket Cognac :  Scarlett",00031935,"Size: 16",RUTH,ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-cognac-scarlett-p2484,0,0,0,N
0003192304,5056798407267,,,9805,2485,0,,,,,,,225.000,187.500,179.000,149.167,0.000,0.000,,,ASHWOOD,"Leather Biker Jacket Red :  Scarlett","Leather Biker Jacket Red :  Scarlett",00031923,"Size: 14",RUTH,ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-red-scarlett-p2485,0,0,0,N
0003192306,5056798407281,,,9807,2485,0,,,,,,,225.000,187.500,179.000,149.167,0.000,0.000,,,ASHWOOD,"Leather Biker Jacket Red :  Scarlett","Leather Biker Jacket Red :  Scarlett",00031923,"Size: 18",RUTH,ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-red-scarlett-p2485,0,0,0,N
0003213200,5056798425605,,,9816,2489,0,,,,,,,139.000,115.833,73.990,61.658,0.000,0.000,,,ASHWOOD,"Medium Leather Tote Bag Black : 60252","Medium Leather Tote Bag Black : 60252",00032132,"Size: One Size",60252,handbags-c6/ashwood-c30/medium-leather-tote-bag-black-60252-p2489,0,0,0,N
0003213500,5056798425612,,,9817,2490,0,,,,,,,139.000,115.833,73.990,61.658,0.000,0.000,,,ASHWOOD,"Large  Leather Tote Bag Panna Cotta Cream : 60252","Large  Leather Tote Bag Panna Cotta Cream : 60252",00032135,"Size: One Size",60252,handbags-c6/ashwood-c30/large-leather-tote-bag-panna-cotta-cream-60252-p2490,0,0,0,N
0003213300,5056798425629,,,9819,2492,0,,,,,,,139.000,115.833,73.990,61.658,0.000,0.000,,,ASHWOOD,"Large  Leather Tote Bag Tan : 60252","Large  Leather Tote Bag Tan : 60252",00032133,"Size: One Size",60252,handbags-c6/ashwood-c30/large-leather-tote-bag-tan-60252-p2492,0,0,0,N
0003217500,,,,9824,2497,0,,,,,,,99.000,82.500,49.990,41.658,0.000,0.000,,,ASHWOOD,"Medium Leather Tote Bag Deep Blue : 61867","Medium Leather Tote Bag Deep Blue : 61867",00032175,"Size: One Size",61867,handbags-c6/ashwood-c30/medium-leather-tote-bag-deep-blue-61867-p2497,0,0,0,N
0003215500,5061049605040,,,9838,2511,0,,,,,,,109.000,90.833,49.990,41.658,0.000,0.000,,,ASHWOOD,"2 in 1 Leather Backpack Handbag Panna Cotta Cream : 62237","2 in 1 Leather Backpack Handbag Panna Cotta Cream : 62237",00032155,"Size: One Size",62237,handbags-c6/backpacks-c89/2-in-1-leather-backpack-handbag-panna-cotta-cream-62237-p2511,0,0,0,N
0003214000,5056798435918,,,9839,2512,0,,,,,,,129.000,107.500,58.000,48.333,0.000,0.000,,,ASHWOOD,"Medium Leather Handbag Black  : 62238","Medium Leather Handbag Black  : 62238",00032140,"Size: One Size",62238,handbags-c6/ashwood-c30/medium-leather-handbag-black-62238-p2512,0,0,0,N
0003214100,,,,9840,2513,0,,,,,,,129.000,107.500,59.000,49.167,0.000,0.000,,,ASHWOOD,"Medium Leather Handbag Panna Cotta Cream : 62238","Medium Leather Handbag Panna Cotta Cream : 62238",00032141,"Size: One Size",62238,handbags-c6/ashwood-c30/medium-leather-handbag-panna-cotta-cream-62238-p2513,0,0,0,N
0003214200,5056798435925,,,9841,2514,0,,,,,,,129.000,107.500,58.000,48.333,0.000,0.000,,,ASHWOOD,"Medium Leather Handbag Raspberry : 62238","Medium Leather Handbag Raspberry : 62238",00032142,"Size: One Size",62238,handbags-c6/ashwood-c30/medium-leather-handbag-raspberry-62238-p2514,0,0,0,N
0003215900,,,,9845,2518,0,,,,,,,139.000,115.833,59.990,49.992,0.000,0.000,,,ASHWOOD,"Medium Leather Handbag With Snake Print Black : 62241","Medium Leather Handbag With Snake Print Black : 62241",00032159,"Size: One Size",62241,handbags-c6/ashwood-c30/medium-leather-handbag-with-snake-print-black-62241-p2518,0,0,0,N
0003216000,,,,9846,2519,0,,,,,,,139.000,115.833,59.990,49.992,0.000,0.000,,,ASHWOOD,"Medium Leather Handbag With Snake Print Blush  : 62241","Medium Leather Handbag With Snake Print Blush  : 62241",00032160,"Size: One Size",62241,handbags-c6/ashwood-c30/medium-leather-handbag-with-snake-print-blush-62241-p2519,0,0,0,N
0003216100,,,,9847,2520,0,,,,,,,139.000,115.833,59.990,49.992,0.000,0.000,,,ASHWOOD,"Medium Leather Handbag With Mosaic Decorative Finish Panna Cotta Cream : 62241","Medium Leather Handbag With Mosaic Decorative Finish Panna Cotta Cream : 62241",00032161,"Size: One Size",62241,handbags-c6/ashwood-c30/medium-leather-handbag-with-mosaic-decorative-finish-panna-cotta-cream-62241-p2520,1,0.08,0,N
0003218400,,,,9856,2529,0,,,,,,,100.000,83.333,49.990,41.658,0.000,0.000,,,ASHWOOD,"Large Leather Hobo Bag Tan : Ela 1607","Large Leather Hobo Bag Tan : Ela 1607",00032184,"Size: One Size","ELA 1607",handbags-c6/ashwood-c30/large-leather-hobo-bag-tan-ela-1607-p2529,0,0,0,N
0003218000,,,,9861,2534,0,,,,,,,85.000,70.833,69.990,58.325,0.000,0.000,,,ASHWOOD,"Medium Leather Handbag Black : Ela 1610","Medium Leather Handbag Black : Ela 1610",00032180,"Size: One Size","ELA 1610",handbags-c6/ashwood-c30/medium-leather-handbag-black-ela-1610-p2534,0,0,0,N
0003220203,,,,9877,2550,0,,,,,,,49.950,41.625,49.950,41.625,0.000,0.000,,,ASHWOOD,"Vegetable Tanned Leather Classic Belt Tan : 1996","Vegetable Tanned Leather Classic Belt Tan : 1996",00032202,"Size: S",1996,gift-accessories-c8/mens-leather-belts-c50/vegetable-tanned-leather-classic-belt-tan-1996-p2550,0,0,0,N
0003220200,,,,9884,2550,0,,,,,,,49.950,41.625,49.950,41.625,0.000,0.000,,,ASHWOOD,"Vegetable Tanned Leather Classic Belt Tan : 1996","Vegetable Tanned Leather Classic Belt Tan : 1996",00032202,"Size: S/M",1996,gift-accessories-c8/mens-leather-belts-c50/vegetable-tanned-leather-classic-belt-tan-1996-p2550,0,0,0,N
0003220201,,,,9885,2550,0,,,,,,,49.950,41.625,49.950,41.625,0.000,0.000,,,ASHWOOD,"Vegetable Tanned Leather Classic Belt Tan : 1996","Vegetable Tanned Leather Classic Belt Tan : 1996",00032202,"Size: M/L",1996,gift-accessories-c8/mens-leather-belts-c50/vegetable-tanned-leather-classic-belt-tan-1996-p2550,0,0,0,N
0003224100,,,,9887,2557,0,,,,,,,54.950,45.792,54.950,45.792,0.000,0.000,,,ASHWOOD,"Vegetable Tanned  Classic Leather Brogue Belt Tan : 1997","Vegetable Tanned  Classic Leather Brogue Belt Tan : 1997",00032241,"Size: S/M",1997,mens-c4/mens-leather-belts-c49/vegetable-tanned-classic-leather-brogue-belt-tan-1997-p2557,0,0,0,N
0003224102,,,,9889,2557,0,,,,,,,54.950,45.792,54.950,45.792,0.000,0.000,,,ASHWOOD,"Vegetable Tanned  Classic Leather Brogue Belt Tan : 1997","Vegetable Tanned  Classic Leather Brogue Belt Tan : 1997",00032241,"Size: L/XL",1997,mens-c4/mens-leather-belts-c49/vegetable-tanned-classic-leather-brogue-belt-tan-1997-p2557,0,0,0,N
0003225200,5056798425520,,,9895,2563,0,,,,,,,99.000,82.500,53.990,44.992,0.000,0.000,,,ASHWOOD,"Medium Leather Hobo Bag Black : 62130","Medium Leather Hobo Bag Black : 62130",00032252,"Size: One Size",62130,ladies-c3/leather-handbags-c10/medium-leather-hobo-bag-black-62130-p2563,3,0.25,0,N
0003225300,,,,9898,2566,0,,,,,,,399.000,332.500,249.000,207.500,0.000,0.000,,,ASHWOOD,"3/4 Length Toscana Suede Leather Gilet Black : Gerel","3/4 Length Toscana Suede Leather Gilet Black : Gerel",00032253,"Size: 6",GEREL,sheepskin-fur-c5/ladies-sheepskin-jackets-c13/3-4-length-toscana-suede-leather-gilet-black-gerel-p2566,0,0,0,N
0003228903,,,,9915,2572,0,,,,,,,399.000,332.500,249.000,207.500,0.000,0.000,,,ASHWOOD,"3/4 Length Toscana Suede Leather Gilet Black :  Nekhii","3/4 Length Toscana Suede Leather Gilet Black :  Nekhii",00032289,"Size: 12",NEKHII,sheepskin-fur-c5/ladies-sheepskin-jackets-c13/3-4-length-toscana-suede-leather-gilet-black-nekhii-p2572,0,0,0,N
0003228904,,,,9916,2572,0,,,,,,,399.000,332.500,249.000,207.500,0.000,0.000,,,ASHWOOD,"3/4 Length Toscana Suede Leather Gilet Black :  Nekhii","3/4 Length Toscana Suede Leather Gilet Black :  Nekhii",00032289,"Size: 14",NEKHII,sheepskin-fur-c5/ladies-sheepskin-jackets-c13/3-4-length-toscana-suede-leather-gilet-black-nekhii-p2572,0,0,0,N
0003244502,,,,9929,2576,0,,,,,,,299.000,249.167,249.000,207.500,0.000,0.000,,,ASHWOOD,"Toscana Suede Leather Gilet Grey : Kachina","Toscana Suede Leather Gilet Grey : Kachina",00032445,"Size: 10",KACHINA,sheepskin-fur-c5/ladies-sheepskin-jackets-c13/toscana-suede-leather-gilet-grey-kachina-p2576,0,0,0,N
0003244503,,,,9930,2576,0,,,,,,,299.000,249.167,249.000,207.500,0.000,0.000,,,ASHWOOD,"Toscana Suede Leather Gilet Grey : Kachina","Toscana Suede Leather Gilet Grey : Kachina",00032445,"Size: 12",KACHINA,sheepskin-fur-c5/ladies-sheepskin-jackets-c13/toscana-suede-leather-gilet-grey-kachina-p2576,0,0,0,N
0003244504,,,,9931,2576,0,,,,,,,299.000,249.167,249.000,207.500,0.000,0.000,,,ASHWOOD,"Toscana Suede Leather Gilet Grey : Kachina","Toscana Suede Leather Gilet Grey : Kachina",00032445,"Size: 14",KACHINA,sheepskin-fur-c5/ladies-sheepskin-jackets-c13/toscana-suede-leather-gilet-grey-kachina-p2576,0,0,0,N
0003244505,,,,9932,2576,0,,,,,,,299.000,249.167,249.000,207.500,0.000,0.000,,,ASHWOOD,"Toscana Suede Leather Gilet Grey : Kachina","Toscana Suede Leather Gilet Grey : Kachina",00032445,"Size: 16",KACHINA,sheepskin-fur-c5/ladies-sheepskin-jackets-c13/toscana-suede-leather-gilet-grey-kachina-p2576,0,0,0,N
0003238502,,,,9946,2582,0,,,,,,,299.000,249.167,249.000,207.500,0.000,0.000,,,ASHWOOD,"Toscana Suede Leather Gilet Brown : Wanda","Toscana Suede Leather Gilet Brown : Wanda",00032385,"Size: 10",WANDA,sheepskin-fur-c5/ladies-sheepskin-jackets-c13/toscana-suede-leather-gilet-brown-wanda-p2582,0,0,0,N
0003238503,,,,9947,2582,0,,,,,,,299.000,249.167,249.000,207.500,0.000,0.000,,,ASHWOOD,"Toscana Suede Leather Gilet Brown : Wanda","Toscana Suede Leather Gilet Brown : Wanda",00032385,"Size: 12",WANDA,sheepskin-fur-c5/ladies-sheepskin-jackets-c13/toscana-suede-leather-gilet-brown-wanda-p2582,0,0,0,N
0003238504,,,,9948,2582,0,,,,,,,299.000,249.167,249.000,207.500,0.000,0.000,,,ASHWOOD,"Toscana Suede Leather Gilet Brown : Wanda","Toscana Suede Leather Gilet Brown : Wanda",00032385,"Size: 14",WANDA,sheepskin-fur-c5/ladies-sheepskin-jackets-c13/toscana-suede-leather-gilet-brown-wanda-p2582,0,0,0,N
0003204903,,,,9983,2593,0,,,,,,,149.000,124.167,129.000,107.500,0.000,0.000,,,ASHWOOD,"Diamond Quilted Leather Gilet Burgundy :  Hampton","Diamond Quilted Leather Gilet Burgundy :  Hampton",00032049,"Size: 12","RIGDEN GILLET",ladies-c3/ladies-waistcoats-c47/diamond-quilted-leather-gilet-burgundy-hampton-p2593,1,0.08,0,N
0003206103,,,,9988,2594,0,,,,,,,149.000,124.167,129.000,107.500,0.000,0.000,,,ASHWOOD,"Diamond Quilted Leather Gilet Cognac :  Hampton","Diamond Quilted Leather Gilet Cognac :  Hampton",00032061,"Size: 12","RIGDEN GILLET",ladies-c3/ladies-waistcoats-c47/diamond-quilted-leather-gilet-cognac-hampton-p2594,0,0,0,N
0003206104,,,,9989,2594,0,,,,,,,149.000,124.167,129.000,107.500,0.000,0.000,,,ASHWOOD,"Diamond Quilted Leather Gilet Cognac :  Hampton","Diamond Quilted Leather Gilet Cognac :  Hampton",00032061,"Size: 14","RIGDEN GILLET",ladies-c3/ladies-waistcoats-c47/diamond-quilted-leather-gilet-cognac-hampton-p2594,0,0,0,N
0003206105,,,,9990,2594,0,,,,,,,149.000,124.167,129.000,107.500,0.000,0.000,,,ASHWOOD,"Diamond Quilted Leather Gilet Cognac :  Hampton","Diamond Quilted Leather Gilet Cognac :  Hampton",00032061,"Size: 16","RIGDEN GILLET",ladies-c3/ladies-waistcoats-c47/diamond-quilted-leather-gilet-cognac-hampton-p2594,0,0,0,N
0003206106,,,,9991,2594,0,,,,,,,149.000,124.167,129.000,107.500,0.000,0.000,,,ASHWOOD,"Diamond Quilted Leather Gilet Cognac :  Hampton","Diamond Quilted Leather Gilet Cognac :  Hampton",00032061,"Size: 18","RIGDEN GILLET",ladies-c3/ladies-waistcoats-c47/diamond-quilted-leather-gilet-cognac-hampton-p2594,0,0,0,N
0003207303,,,,9993,2595,0,,,,,,,149.000,124.167,129.000,107.500,0.000,0.000,,,ASHWOOD,"Diamond Quilted Leather Gilet Green :  Hampton","Diamond Quilted Leather Gilet Green :  Hampton",00032073,"Size: 12","RIGDEN GILLET",ladies-c3/ladies-waistcoats-c47/diamond-quilted-leather-gilet-green-hampton-p2595,0,0,0,N
0003265002,,,,10011,2602,0,,,,,,,1300.000,1083.333,1300.000,1083.333,0.000,0.000,,,Estimo,"3/4 Long Shearling Fur Coat Baby Pink : Mikayla","3/4 Long Shearling Fur Coat Baby Pink : Mikayla",00032650,"Size: 10",20081-G-T4,sheepskin-fur-c5/ladies-fur-coats-c76/3-4-long-shearling-fur-coat-baby-pink-mikayla-p2602,0,0,0,N
0003267701,,,,10013,2603,0,,,,,,,1200.000,1000.000,1200.000,1000.000,0.000,0.000,,,Estimo,"Ladies  Suede Sheepskin Coat Black: Lucasta","Ladies  Suede Sheepskin Coat Black: Lucasta",00032677,"Size: 8",30199,sheepskin-fur-c5/ladies-sheepskin-jackets-c13/ladies-suede-sheepskin-coat-black-lucasta-p2603,0,0,0,N
0003267703,,,,10015,2603,0,,,,,,,1200.000,1000.000,1200.000,1000.000,0.000,0.000,,,Estimo,"Ladies  Suede Sheepskin Coat Black: Lucasta","Ladies  Suede Sheepskin Coat Black: Lucasta",00032677,"Size: 12",30199,sheepskin-fur-c5/ladies-sheepskin-jackets-c13/ladies-suede-sheepskin-coat-black-lucasta-p2603,0,0,0,N
0003267704,,,,10016,2603,0,,,,,,,1200.000,1000.000,1200.000,1000.000,0.000,0.000,,,Estimo,"Ladies  Suede Sheepskin Coat Black: Lucasta","Ladies  Suede Sheepskin Coat Black: Lucasta",00032677,"Size: 14",30199,sheepskin-fur-c5/ladies-sheepskin-jackets-c13/ladies-suede-sheepskin-coat-black-lucasta-p2603,0,0,0,N
0003267705,,,,10017,2603,0,,,,,,,1200.000,1000.000,1200.000,1000.000,0.000,0.000,,,Estimo,"Ladies  Suede Sheepskin Coat Black: Lucasta","Ladies  Suede Sheepskin Coat Black: Lucasta",00032677,"Size: 16",30199,sheepskin-fur-c5/ladies-sheepskin-jackets-c13/ladies-suede-sheepskin-coat-black-lucasta-p2603,0,0,0,N
0003260202,,,,10018,2604,0,,,,,,,495.000,412.500,495.000,412.500,0.000,0.000,,,Estimo,"2 in 1  Reversible  Leather Jacket Black: Tiana","2 in 1  Reversible  Leather Jacket Black: Tiana",00032602,"Size: 10",50556,ladies-c3/leather-jackets-c9/casual-styles-c124/2-in-1-reversible-leather-jacket-black-tiana-p2604,0,0,0,N
0003261401,,,,10022,2605,0,,,,,,,450.000,375.000,450.000,375.000,0.000,0.000,,,Estimo,"Mosaic Light Weight Leather Jacket Black: Sienna","Mosaic Light Weight Leather Jacket Black: Sienna",00032614,"Size: 8",50629,ladies-c3/leather-jackets-c9/casual-styles-c124/mosaic-light-weight-leather-jacket-black-sienna-p2605,0,0,0,N
0003261402,,,,10023,2605,0,,,,,,,450.000,375.000,450.000,375.000,0.000,0.000,,,Estimo,"Mosaic Light Weight Leather Jacket Black: Sienna","Mosaic Light Weight Leather Jacket Black: Sienna",00032614,"Size: 10",50629,ladies-c3/leather-jackets-c9/casual-styles-c124/mosaic-light-weight-leather-jacket-black-sienna-p2605,0,0,0,N
0003261403,,,,10024,2605,0,,,,,,,450.000,375.000,450.000,375.000,0.000,0.000,,,Estimo,"Mosaic Light Weight Leather Jacket Black: Sienna","Mosaic Light Weight Leather Jacket Black: Sienna",00032614,"Size: 12",50629,ladies-c3/leather-jackets-c9/casual-styles-c124/mosaic-light-weight-leather-jacket-black-sienna-p2605,0,0,0,N
0003257801,,,,10026,2606,0,,,,,,,600.000,500.000,600.000,500.000,0.000,0.000,,,Estimo,"Suede Leather Jacket Black: Amaya","Suede Leather Jacket Black: Amaya",00032578,"Size: 8",50634,ladies-c3/leather-jackets-c9/casual-styles-c124/suede-leather-jacket-black-amaya-p2606,0,0,0,N
0003259002,,,,10039,2612,0,,,,,,,1199.000,999.167,1199.000,999.167,0.000,0.000,,,Estimo,"Mongolian Style Gold Studded Leather And Long Haired Fur Trim Coat Black : Zenabia","Mongolian Style Gold Studded Leather And Long Haired Fur Trim Coat Black : Zenabia",00032590,"Size: 10",9034-T4,sheepskin-fur-c5/ladies-fur-coats-c76/mongolian-style-gold-studded-leather-and-long-haired-fur-trim-coat-black-zenabia-p2612,0,0,0,N
0003268900,5056798425544,,,10045,2614,0,,,,,,,59.990,49.992,59.990,49.992,0.000,0.000,,,ASHWOOD,"Large Studded Clutch Bag Black :  60918","Large Studded Clutch Bag Black :  60918",00032689,"Size: One Size",60918,handbags-c6/ashwood-c30/large-studded-clutch-bag-black-60918-p2614,0,0,0,N
0003270400,,,,10050,2619,0,,,,,,,89.990,74.992,59.990,49.992,0.000,0.000,,,ASHWOOD,"Ashwood Leather women's  Medium Handbag Black: 61550","Ashwood Leather women's  Medium Handbag Black: 61550",00032704,"Size: One Size",61550,ladies-c3/leather-handbags-c10/ashwood-leather-womens-medium-handbag-black-61550-p2619,0,0,0,N
0003270500,,,,10051,2620,0,,,,,,,89.990,74.992,59.990,49.992,0.000,0.000,,,ASHWOOD,"Ashwood Leather women's  Medium Handbag Burgundy: 61550","Ashwood Leather women's  Medium Handbag Burgundy: 61550",00032705,"Size: One Size",61550,ladies-c3/leather-handbags-c10/ashwood-leather-womens-medium-handbag-burgundy-61550-p2620,0,0,0,N
0003269700,,,,10055,2624,0,,,,,,,120.000,100.000,59.990,49.992,0.000,0.000,,,ASHWOOD,"Medium Leather Handbag Navy : 62121","Medium Leather Handbag Navy : 62121",00032697,"Size: One Size",62121,handbags-c6/ashwood-c30/medium-leather-handbag-navy-62121-p2624,0,0,0,N
0003271100,5056798448628,,,10061,2630,0,,,,,,,70.000,58.333,31.240,26.033,0.000,0.000,,,ASHWOOD,"2 in 1 Clutch And Shoulder Bag Fuchsia Pink :  Ela 1417","2 in 1 Clutch And Shoulder Bag Fuchsia Pink :  Ela 1417",00032711,"Size: One Size","ELA 1417",handbags-c6/ashwood-c30/2-in-1-clutch-and-shoulder-bag-fuchsia-pink-ela-1417-p2630,1,0.08,0,N
0003270900,,,,10064,2633,0,,,,,,,120.000,100.000,59.000,49.167,0.000,0.000,,,ASHWOOD,"Medium Leather Mosaic Handbag Navy : SI 1461A","Medium Leather Mosaic Handbag Navy : SI 1461A",00032709,"Size: One Size","SI 1461A",handbags-c6/ashwood-c30/medium-leather-mosaic-handbag-navy-si-1461a-p2633,0,0,0,N
0003270700,,,,10065,2634,0,,,,,,,120.000,100.000,59.000,49.167,0.000,0.000,,,ASHWOOD,"Medium Leather Mosaic Handbag Red: SI 1461A","Medium Leather Mosaic Handbag Red: SI 1461A",00032707,"Size: One Size","SI 1461A",handbags-c6/ashwood-c30/medium-leather-mosaic-handbag-red-si-1461a-p2634,0,0,0,N
0001903200,,,,10177,2746,0,,,,,,,29.990,24.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"Crumble 6 Card, ID & Coins Bill Fold Tab Wallet Black/crum : 1412 C","Crumble 6 Card, ID & Coins Bill Fold Tab Wallet Black/crum : 1412 C",00019032,"Size: One Size","1412 C",gift-accessories-c8/wallets-c16/crumble-6-card-id-coins-bill-fold-tab-wallet-black-crum-1412-c-p2746,0,0,0,N
0002697300,5060474527200,,,10190,2759,0,,,,,,,24.950,20.792,24.950,20.792,0.000,0.000,,,ASHWOOD,"Cow Waxy Leather Classic 3 Card Bill-Fold and Coin Wallet Tan : 1552","Cow Waxy Leather Classic 3 Card Bill-Fold and Coin Wallet Tan : 1552",00026973,"Size: One Size",1552,mens-c4/accessories-c27/cow-waxy-leather-classic-3-card-bill-fold-and-coin-wallet-tan-1552-p2759,2,0.17,0,N
0002697000,5060474527217,,,10191,2760,0,,,,,,,29.950,24.958,29.950,24.958,0.000,0.000,,,ASHWOOD,"Cow Waxy Leather Classic 6 Card,ID, Coins &  Bill-Fold Tab Wallet Black : 1553","Cow Waxy Leather Classic 6 Card,ID, Coins &  Bill-Fold Tab Wallet Black : 1553",00026970,"Size: One Size",1553,gift-accessories-c8/wallets-c16/cow-waxy-leather-classic-6-card-id-coins-bill-fold-tab-wallet-black-1553-p2760,1,0.08,0,N
0003311203,,,,10404,2956,0,,,,,,,349.000,290.833,349.000,290.833,0.000,0.000,,,Estimo,"Reversible Suede And Leopard Print Sheepskin Gilet Leo/Brown :  Lixue","Reversible Suede And Leopard Print Sheepskin Gilet Leo/Brown :  Lixue",00033112,"Size: 12","KB 709",ladies-c3/sheepskin-jackets-c11/reversible-suede-and-leopard-print-sheepskin-gilet-leo-brown-lixue-p2956,0,0,0,N
0003322500,,,,10445,2970,0,,,,,,,39.990,33.325,19.990,16.658,0.000,0.000,,,ASHWOOD,"Large Leather Zip Around Note And Coin Purse Black : Ash-11","Large Leather Zip Around Note And Coin Purse Black : Ash-11",00033225,"Size: One Size",ASH-11,ladies-c3/large-leather-zip-around-note-and-coin-purse-black-ash-11-p2970,0,0,0,N
0003322700,,,,10447,2972,0,,,,,,,39.990,33.325,19.990,16.658,0.000,0.000,,,ASHWOOD,"Large Leather Note and Coin Purse Black : Ash-14","Large Leather Note and Coin Purse Black : Ash-14",00033227,"Size: One Size",ASH-14,ladies-c3/large-leather-note-and-coin-purse-black-ash-14-p2972,0,0,0,N
0003324300,,,,10468,2981,0,,,,,,,34.950,29.125,29.990,24.992,0.000,0.000,,,ASHWOOD,"Small Vegetable Tanned Leather Note And Coin Purse Navy: POH-1001","Small Vegetable Tanned Leather Note And Coin Purse Navy: POH-1001",00033243,"Size: One Size",POH-1001,ladies-c3/small-vegetable-tanned-leather-note-and-coin-purse-navy-poh-1001-p2981,0,0,0,N
0003328102,,,,10485,2992,0,,,,,,,239.000,199.167,139.000,115.833,0.000,0.000,,,Brampton,"Leather Jacket Red : Essen","Leather Jacket Red : Essen",00033281,"Size: 10",NANCY,ladies-c3/leather-jackets-c9/biker-styles-c78/leather-jacket-red-essen-p2992,0,0,0,N
0003328103,,,,10486,2992,0,,,,,,,239.000,199.167,139.000,115.833,0.000,0.000,,,Brampton,"Leather Jacket Red : Essen","Leather Jacket Red : Essen",00033281,"Size: 12",NANCY,ladies-c3/leather-jackets-c9/biker-styles-c78/leather-jacket-red-essen-p2992,0,0,0,N
0003328104,,,,10487,2992,0,,,,,,,239.000,199.167,139.000,115.833,0.000,0.000,,,Brampton,"Leather Jacket Red : Essen","Leather Jacket Red : Essen",00033281,"Size: 14",NANCY,ladies-c3/leather-jackets-c9/biker-styles-c78/leather-jacket-red-essen-p2992,0,0,0,N
0003326603,,,,10489,2993,0,,,,,,,499.000,415.833,499.000,415.833,0.000,0.000,,,Fenland,"Sheepskin Flying Jacket Brn/dk Ginger :  Ivan","Sheepskin Flying Jacket Brn/dk Ginger :  Ivan",00033266,"Size: S","NV 47",mens-c4/sheepskin-flying-jacket-brn-dk-ginger-ivan-p2993,0,0,0,N
0003326604,,,,10490,2993,0,,,,,,,499.000,415.833,499.000,415.833,0.000,0.000,,,Fenland,"Sheepskin Flying Jacket Brn/dk Ginger :  Ivan","Sheepskin Flying Jacket Brn/dk Ginger :  Ivan",00033266,"Size: M","NV 47",mens-c4/sheepskin-flying-jacket-brn-dk-ginger-ivan-p2993,0,0,0,N
